Ordem;TIPO;Emissão;Data Inicio;Data Término;Médio;Item;Referência;Estabelecimento;Linha;Tipo Controle;Grupo Estoque;Tipo Ordem;Custeio Mat.;Custeio GGF;Custeio MOB;Moeda;Conta Contabil;Centro de Custo;Qtde. Original;Qtde. Produzida;Data;Esp;Tipo Transação;Deposito;Série;Documento;Seq. Operação;Qtde Requisição/Reporte;Rendimentos kg;Rendimentos %;Valor Material;Valor GGF;Valor MOB;Item2;Referencia;Unidade Medida;NMB;Descrição;Preco Fiscal;Data Requisição/Reporte;Funcionário;Centro Custo;Grupo Maq;Hr. Reporte;Tempo Homem/Máquina;GGF/MOB Batch;Mob Dir;;
66.128;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26001107;;200;4;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.400,0000;2.381,4800;23/04/2024;REQ;Sai;ALM;;66128;1;143,5200;0,0000;0,00%;0,0000;0,0000;0,0000;45040042;;KG;5;ÁGUA;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.128;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26001107;;200;4;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.400,0000;2.381,4800;24/04/2024;ACA;Ent;DCQ;;66128;1;2.373,4800;0,0000;0,00%;0,0000;0,0000;0,0000;26001107;;KG;1;C-358 BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.128;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26001107;;200;4;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.400,0000;2.381,4800;24/04/2024;ACA;Ent;DCQ;;66128;1;2.381,4800;0,0000;0,00%;0,0000;0,0000;0,0000;26001107;;KG;1;C-358 BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.128;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26001107;;200;4;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.400,0000;2.381,4800;24/04/2024;EAC;Sai;DCQ;;66128;1;2.373,4800;0,0000;0,00%;0,0000;0,0000;0,0000;26001107;;KG;1;C-358 BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.128;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26001107;;200;4;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.400,0000;2.381,4800;24/04/2024;DEV;Ent;ALM;;DEVOLUÇÃO;1;26,5200;0,0000;0,00%;0,0000;0,0000;0,0000;45040042;;KG;5;ÁGUA;0,0000;23/04/2024;;;;0,0000;0,0000;0,0000;;;
66.128;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26001107;;200;4;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.400,0000;2.381,4800;24/04/2024;REQ;Sai;ALM;;ajuste;1;8,0000;0,0000;0,00%;0,0000;0,0000;0,0000;45040042;;KG;5;ÁGUA;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.128;GGF;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26001107;;200;4;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.400,0000;2.381,4800;24/04/2024;;Rep;;;66128;1;2.373,4800;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;0;302200111;WBC13;4,0000;0,0000;0,0000;;;
66.128;GGF;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26001107;;200;4;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.400,0000;2.381,4800;24/04/2024;;Est;;;66128;1;2.373,4800;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;0;302200111;WBC13;4,0000;0,0000;0,0000;;;
66.128;GGF;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26001107;;200;4;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.400,0000;2.381,4800;24/04/2024;;Rep;;;66128;1;2.381,4800;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;0;302200111;WBC13;9,5000;0,0000;0,0000;;;
66.128;RENDIMENTO;;;;;26001107;;;4;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;2.381,4800;2.381,4800;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.128;RENDIMENTO_1;;;;;26001107;;;4;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;0,0000;0,0000;100,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.130;MAT;18/04/2024;24/04/2024;26/04/2024;31/03/2024;26000973;;200;3;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;5.600,0000;5.660,0000;23/04/2024;REQ;Sai;ALM;;66130;2;121,9925;0,0000;0,00%;0,0000;0,0000;0,0000;35001715;;KG;5;POVAL 22-88;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.130;MAT;18/04/2024;24/04/2024;26/04/2024;31/03/2024;26000973;;200;3;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;5.600,0000;5.660,0000;23/04/2024;REQ;Sai;ALM;;66130;2;11,6553;0,0000;0,00%;0,0000;0,0000;0,0000;35002908;;KG;6;ACTICIDE MBS;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.130;MAT;18/04/2024;24/04/2024;26/04/2024;31/03/2024;26000973;;200;3;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;5.600,0000;5.660,0000;23/04/2024;REQ;Sai;ALM;;66130;2;37,2970;0,0000;0,00%;0,0000;0,0000;0,0000;35005947;;KG;6;POVAL 05-88;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.130;MAT;18/04/2024;24/04/2024;26/04/2024;31/03/2024;26000973;;200;3;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;5.600,0000;5.660,0000;23/04/2024;REQ;Sai;ALM;;66130;2;7,3817;0,0000;0,00%;0,0000;0,0000;0,0000;35007191;;KG;5;ULTRANEX NP150;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.130;MAT;18/04/2024;24/04/2024;26/04/2024;31/03/2024;26000973;;200;3;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;5.600,0000;5.660,0000;23/04/2024;REQ;Sai;ALM;;66130;2;2.727,3484;0,0000;0,00%;0,0000;0,0000;0,0000;36000019;;KG;5;VAM;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.130;MAT;18/04/2024;24/04/2024;26/04/2024;31/03/2024;26000973;;200;3;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;5.600,0000;5.660,0000;23/04/2024;REQ;Sai;ALM;;66130;2;4,1960;0,0000;0,00%;0,0000;0,0000;0,0000;36000119;;KG;5;PERSULFATO DE SODIO;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.130;MAT;18/04/2024;24/04/2024;26/04/2024;31/03/2024;26000973;;200;3;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;5.600,0000;5.660,0000;23/04/2024;REQ;Sai;ALM;;66130;2;2,1756;0,0000;0,00%;0,0000;0,0000;0,0000;36000156;;kg;5;BICARBONATO DE SÓDIO;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.130;MAT;18/04/2024;24/04/2024;26/04/2024;31/03/2024;26000973;;200;3;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;5.600,0000;5.660,0000;23/04/2024;REQ;Sai;ALM;;66130;2;1,0102;0,0000;0,00%;0,0000;0,0000;0,0000;36000174;;kg;5;ANTIESPUMANTE OTP 607;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.130;MAT;18/04/2024;24/04/2024;26/04/2024;31/03/2024;26000973;;200;3;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;5.600,0000;5.660,0000;23/04/2024;REQ;Sai;ALM;;66130;2;2.686,9432;0,0000;0,00%;0,0000;0,0000;0,0000;45040042;;KG;5;ÁGUA;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.130;MAT;18/04/2024;24/04/2024;26/04/2024;31/03/2024;26000973;;200;3;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;5.600,0000;5.660,0000;24/04/2024;ACA;Ent;DCQ;;66130;2;5.660,0000;0,0000;0,00%;0,0000;0,0000;0,0000;26000973;;KG;3;R-066 BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.130;MAT;18/04/2024;24/04/2024;26/04/2024;31/03/2024;26000973;;200;3;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;5.600,0000;5.660,0000;24/04/2024;REQ;Sai;ALM;;ajuste;1;100,0000;0,0000;0,00%;0,0000;0,0000;0,0000;45040042;;KG;5;ÁGUA;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.130;GGF;18/04/2024;24/04/2024;26/04/2024;31/03/2024;26000973;;200;3;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;5.600,0000;5.660,0000;24/04/2024;;Rep;;;66130;1;5.700,0000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;0;302200110;RESREAT2;11,2500;0,0000;0,0000;;;
66.130;GGF;18/04/2024;24/04/2024;26/04/2024;31/03/2024;26000973;;200;3;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;5.600,0000;5.660,0000;24/04/2024;;Rep;;;66130;2;5.660,0000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;0;302200110;RESRESF2;2,4166;0,0000;0,0000;;;
66.130;RENDIMENTO;;;;;26000973;;;3;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;5.660,0000;5.699,9999;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.130;RENDIMENTO_1;;;;;26000973;;;3;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;0,0000;-39,9999;99,30%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.131;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26000325;;200;4;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.000,0000;2.035,0000;23/04/2024;REQ;Sai;ALM;;66131;1;1.786,8000;0,0000;0,00%;0,0000;0,0000;0,0000;26000973;;KG;3;R-066 BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.131;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26000325;;200;4;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.000,0000;2.035,0000;23/04/2024;REQ;Sai;ALM;;66131;1;89,0000;0,0000;0,00%;0,0000;0,0000;0,0000;26001004;;KG;3;S-114/2 BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.131;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26000325;;200;4;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.000,0000;2.035,0000;23/04/2024;REQ;Sai;ALM;;66131;1;89,0000;0,0000;0,00%;0,0000;0,0000;0,0000;26001004;;KG;3;S-114/2 BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.131;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26000325;;200;4;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.000,0000;2.035,0000;23/04/2024;RRQ;Ent;ALM;;66131;1;89,0000;0,0000;0,00%;0,0000;0,0000;0,0000;26001004;;KG;3;S-114/2 BULK;0,0000;23/04/2024;;;;0,0000;0,0000;0,0000;;;
66.131;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26000325;;200;4;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.000,0000;2.035,0000;23/04/2024;REQ;Sai;ALM;;66131;1;1,8000;0,0000;0,00%;0,0000;0,0000;0,0000;35005767;;KG;5;ACTICIDE B 20;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.131;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26000325;;200;4;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.000,0000;2.035,0000;23/04/2024;REQ;Sai;ALM;;66131;1;62,2000;0,0000;0,00%;0,0000;0,0000;0,0000;35006909;;KG;4;EKFLEX 483 - DIBP;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.131;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26000325;;200;4;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.000,0000;2.035,0000;23/04/2024;REQ;Sai;ALM;;66131;1;16,6000;0,0000;0,00%;0,0000;0,0000;0,0000;36000007;;KG;2;HEXILENOGLICOL;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.131;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26000325;;200;4;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.000,0000;2.035,0000;23/04/2024;REQ;Sai;ALM;;66131;1;1,8000;0,0000;0,00%;0,0000;0,0000;0,0000;36000174;;kg;5;ANTIESPUMANTE OTP 607;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.131;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26000325;;200;4;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.000,0000;2.035,0000;23/04/2024;REQ;Sai;ALM;;66131;1;41,8000;0,0000;0,00%;0,0000;0,0000;0,0000;45040042;;KG;5;ÁGUA;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.131;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26000325;;200;4;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.000,0000;2.035,0000;24/04/2024;ACA;Ent;DCQ;;66131;1;2.035,0000;0,0000;0,00%;0,0000;0,0000;0,0000;26000325;;KG;1;C-513 BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.131;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26000325;;200;4;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.000,0000;2.035,0000;24/04/2024;REQ;Sai;ALM;;;1;35,0000;0,0000;0,00%;0,0000;0,0000;0,0000;45040042;;KG;5;ÁGUA;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.131;GGF;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26000325;;200;4;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.000,0000;2.035,0000;24/04/2024;;Rep;;;66131;1;2.035,0000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;0;302200111;WBC03;6,7500;0,0000;0,0000;;;
66.131;RENDIMENTO;;;;;26000325;;;4;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;2.035,0000;2.035,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.131;RENDIMENTO_1;;;;;26000325;;;4;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;0,0000;0,0000;100,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.132;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26000351;;200;4;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;10.000,0000;9.717,7000;23/04/2024;REQ;Sai;SOB;;66132;1;27,0000;0,0000;0,00%;0,0000;0,0000;0,0000;16000847;;KG;0;C-540/2 LQ BAR 50.00 KG;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.132;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26000351;;200;4;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;10.000,0000;9.717,7000;23/04/2024;REQ;Sai;ALM;;66132;1;4.175,9761;0,0000;0,00%;0,0000;0,0000;0,0000;26000973;;KG;3;R-066 BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.132;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26000351;;200;4;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;10.000,0000;9.717,7000;23/04/2024;REQ;Sai;ALM;;66132;1;1.877,6349;0,0000;0,00%;0,0000;0,0000;0,0000;26000973;;KG;3;R-066 BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.132;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26000351;;200;4;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;10.000,0000;9.717,7000;23/04/2024;REQ;Sai;ALM;;66132;1;558,4880;0,0000;0,00%;0,0000;0,0000;0,0000;26000992;;KG;2;S-026 BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.132;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26000351;;200;4;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;10.000,0000;9.717,7000;23/04/2024;REQ;Sai;ALM;;66132;1;19,9460;0,0000;0,00%;0,0000;0,0000;0,0000;35002908;;KG;6;ACTICIDE MBS;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.132;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26000351;;200;4;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;10.000,0000;9.717,7000;23/04/2024;REQ;Sai;ALM;;66132;1;1.954,7080;0,0000;0,00%;0,0000;0,0000;0,0000;35006879;;KG;3;VINNAPAS EP 706;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.132;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26000351;;200;4;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;10.000,0000;9.717,7000;23/04/2024;REQ;Sai;ALM;;66132;1;44,8785;0,0000;0,00%;0,0000;0,0000;0,0000;36000007;;KG;2;HEXILENOGLICOL;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.132;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26000351;;200;4;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;10.000,0000;9.717,7000;23/04/2024;REQ;Sai;ALM;;66132;1;19,9460;0,0000;0,00%;0,0000;0,0000;0,0000;36000174;;kg;5;ANTIESPUMANTE OTP 607;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.132;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26000351;;200;4;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;10.000,0000;9.717,7000;23/04/2024;REQ;Sai;ALM;;66132;1;279,2440;0,0000;0,00%;0,0000;0,0000;0,0000;36000240;;kg;4;SCANDINOL SP 22 S;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.132;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26000351;;200;4;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;10.000,0000;9.717,7000;23/04/2024;REQ;Sai;ALM;;66132;1;1.042,1785;0,0000;0,00%;0,0000;0,0000;0,0000;45040042;;KG;5;ÁGUA;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.132;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26000351;;200;4;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;10.000,0000;9.717,7000;25/04/2024;ACA;Ent;DCQ;;66132;1;9.717,7000;0,0000;0,00%;0,0000;0,0000;0,0000;26000351;;KG;1;C-540/2 BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.132;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26000351;;200;4;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;10.000,0000;9.717,7000;25/04/2024;DEV;Ent;ALM;;DEVOLUÇÃO;1;282,3000;0,0000;0,00%;0,0000;0,0000;0,0000;45040042;;KG;5;ÁGUA;0,0000;24/04/2024;;;;0,0000;0,0000;0,0000;;;
66.132;GGF;18/04/2024;24/04/2024;27/04/2024;31/03/2024;26000351;;200;4;2 - Total;30;Reaproveitamento;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;10.000,0000;9.717,7000;25/04/2024;;Rep;;;66132;1;9.717,7000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;0;302200111;WBC11;7,9833;0,0000;0,0000;;;
66.132;RENDIMENTO;;;;;26000351;;;4;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;9.717,7000;9.717,7000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.132;RENDIMENTO_1;;;;;26000351;;;4;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;0,0000;0,0000;100,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.133;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;16000560;;200;4;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.400,0000;2.360,0000;23/04/2024;REQ;Sai;ALM;;66133;1;6,0000;0,0000;0,00%;0,0000;0,0000;0,0000;46000008;;UN;1;PALETES USADOS PADRÃO PBR;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.133;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;16000560;;200;4;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.400,0000;2.360,0000;23/04/2024;REQ;Sai;ALM;;66133;1;240,0000;0,0000;0,00%;0,0000;0,0000;0,0000;46000048;;UN;1;BARRICA 220 X 320 (10KG);0,0000;;;;;0,0000;0,0000;0,0000;;;
66.133;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;16000560;;200;4;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.400,0000;2.360,0000;23/04/2024;REQ;Sai;ALM;;66133;1;240,0000;0,0000;0,00%;0,0000;0,0000;0,0000;46000056;;UN;1;SACO PLÁSTICO 10KG 40X60X0,12;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.133;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;16000560;;200;4;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.400,0000;2.360,0000;23/04/2024;REQ;Sai;ALM;;66133;1;240,0000;0,0000;0,00%;0,0000;0,0000;0,0000;46000079;;UN;1;ETIQUETA GHS COUCHE 140X220 MM;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.133;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;16000560;;200;4;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.400,0000;2.360,0000;24/04/2024;ACA;Ent;DCQ;;66133;1;2.360,0000;0,0000;0,00%;0,0000;0,0000;0,0000;16000560;;KG;0;C-358 LQ BAR 10.00 KG;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.133;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;16000560;;200;4;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.400,0000;2.360,0000;24/04/2024;REQ;Sai;PRO;;66133;1;2.381,4800;0,0000;0,00%;0,0000;0,0000;0,0000;26001107;;KG;1;C-358 BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.133;GGF;18/04/2024;24/04/2024;27/04/2024;31/03/2024;16000560;;200;4;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.400,0000;2.360,0000;24/04/2024;;Rep;;;66133;1;2.360,0000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;0;302200111;WBC13;2,8333;0,0000;0,0000;;;
66.133;MOB;18/04/2024;24/04/2024;27/04/2024;31/03/2024;16000560;;200;4;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.400,0000;2.360,0000;24/04/2024;;Ent;;;66133;1;2.360,0000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;302200111;WBC13;2,8333;2,8333;0,0000;WB001;;
66.133;RENDIMENTO;;;;;16000560;;;4;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;2.360,0000;2.381,4800;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.133;RENDIMENTO_1;;;;;16000560;;;4;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;0,0000;-21,4800;99,10%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.134;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;16000786;;200;4;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.000,0000;2.140,0000;23/04/2024;REQ;Sai;ALM;;66134;1;4,0000;0,0000;0,00%;0,0000;0,0000;0,0000;46000008;;UN;1;PALETES USADOS PADRÃO PBR;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.134;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;16000786;;200;4;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.000,0000;2.140,0000;23/04/2024;REQ;Sai;ALM;;66134;1;290,0000;0,0000;0,00%;0,0000;0,0000;0,0000;46000010;;UN;1;BOMBONA MOD.81 200GR 5L;0,0000;;;;;0,0000;0,0000;0,0000;;;
66.134;MAT;18/04/2024;24/04/2024;27/04/2024;31/03/2024;16000786;;200;4;2 - Total;40;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;2.000,0000;2.140,0000;23/04/2024;REQ;Sai;ALM;;66134;1;110,0000;0,0000;0,00%;0,0000;0,0000;0,0000;46000010;;UN;1;BOMBONA MOD.81 200GR 5L;0,0000;;;;;0,0000;0,0000;0,0000;;;
